Stock name,Symbol,Link,Scrap_Link
Arkade Developers Ltd,ARKADE,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:ARKADE""",https://in.tradingview.com/symbols/NSE-ARKADE/news/
Arman Financial Services Limited,ARMANFIN,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:ARMANFIN""",https://in.tradingview.com/symbols/NSE-ARMANFIN/news/
Aro Granite Industries Limited,AROGRANITE,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:AROGRANITE""",https://in.tradingview.com/symbols/NSE-AROGRANITE/news/
Arrow Greentech Limited,ARROWGREEN,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:ARROWGREEN""",https://in.tradingview.com/symbols/NSE-ARROWGREEN/news/
Artemis Medicare Services Ltd,ARTEMISMED,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:ARTEMISMED""",https://in.tradingview.com/symbols/NSE-ARTEMISMED/news/
Art Nirman Ltd,ARTNIRMAN,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:ARTNIRMAN""",https://in.tradingview.com/symbols/NSE-ARTNIRMAN/news/
Arvee Laboratories (India) Ltd,ARVEE,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:ARVEE""",https://in.tradingview.com/symbols/NSE-ARVEE/news/
Arvind Limited,ARVIND,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:ARVIND""",https://in.tradingview.com/symbols/NSE-ARVIND/news/
Arvind Fashions Ltd,ARVINDFASN,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:ARVINDFASN""",https://in.tradingview.com/symbols/NSE-ARVINDFASN/news/
Arvind Smartspaces Limited,ARVSMART,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:ARVSMART""",https://in.tradingview.com/symbols/NSE-ARVSMART/news/
Asahi India Glass Limited,ASAHIINDIA,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:ASAHIINDIA""",https://in.tradingview.com/symbols/NSE-ASAHIINDIA/news/
Asahi Songwon Colors Limited,ASAHISONG,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:ASAHISONG""",https://in.tradingview.com/symbols/NSE-ASAHISONG/news/
Automotive Stampings And Assemblies Limited,ASAL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:ASAL""",https://in.tradingview.com/symbols/NSE-ASAL/news/
Associated Alcohols & Breweries Ltd,ASALCBR,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:ASALCBR""",https://in.tradingview.com/symbols/NSE-ASALCBR/news/
Ashapura Minechem Limited,ASHAPURMIN,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:ASHAPURMIN""",https://in.tradingview.com/symbols/NSE-ASHAPURMIN/news/
Ashiana Housing Limited,ASHIANA,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:ASHIANA""",https://in.tradingview.com/symbols/NSE-ASHIANA/news/
Ashima Limited,ASHIMASYN,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:ASHIMASYN""",https://in.tradingview.com/symbols/NSE-ASHIMASYN/news/
Ashoka Buildcon Limited,ASHOKA,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:ASHOKA""",https://in.tradingview.com/symbols/NSE-ASHOKA/news/
Ashoka Metcast Ltd,ASHOKAMET,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:ASHOKAMET""",https://in.tradingview.com/symbols/NSE-ASHOKAMET/news/
Ashok Leyland Limited,ASHOKLEY,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:ASHOKLEY""",https://in.tradingview.com/symbols/NSE-ASHOKLEY/news/
Asian Energy Services Ltd,ASIANENE,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:ASIANENE""",https://in.tradingview.com/symbols/NSE-ASIANENE/news/
Asian Hotels (north) Limited,ASIANHOTNR,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:ASIANHOTNR""",https://in.tradingview.com/symbols/NSE-ASIANHOTNR/news/
Asian Paints Limited,ASIANPAINT,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:ASIANPAINT""",https://in.tradingview.com/symbols/NSE-ASIANPAINT/news/
Asian Granito India Limited,ASIANTILES,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:ASIANTILES""",https://in.tradingview.com/symbols/NSE-ASIANTILES/news/
ASK Automotive Ltd,ASKAUTOLTD,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:ASKAUTOLTD""",https://in.tradingview.com/symbols/NSE-ASKAUTOLTD/news/
Bartronics India Ltd,ASMS,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:ASMS""",https://in.tradingview.com/symbols/NSE-ASMS/news/
Aspinwall And Company Limited,ASPINWALL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:ASPINWALL""",https://in.tradingview.com/symbols/NSE-ASPINWALL/news/
Astec Lifesciences Limited,ASTEC,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:ASTEC""",https://in.tradingview.com/symbols/NSE-ASTEC/news/
Aster DM Healthcare Ltd,ASTERDM,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:ASTERDM""",https://in.tradingview.com/symbols/NSE-ASTERDM/news/
Astral Poly Technik Limited,ASTRAL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:ASTRAL""",https://in.tradingview.com/symbols/NSE-ASTRAL/news/
Astra Microwave Products Limited,ASTRAMICRO,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:ASTRAMICRO""",https://in.tradingview.com/symbols/NSE-ASTRAMICRO/news/
Astrazeneca Pharma India Limited,ASTRAZEN,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:ASTRAZEN""",https://in.tradingview.com/symbols/NSE-ASTRAZEN/news/
Astron Paper & Board Mill Ltd,ASTRON,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:ASTRON""",https://in.tradingview.com/symbols/NSE-ASTRON/news/
Atal Realtech Ltd,ATALREAL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:ATALREAL""",https://in.tradingview.com/symbols/NSE-ATALREAL/news/
Atam Valves Ltd,ATAM,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:ATAM""",https://in.tradingview.com/symbols/NSE-ATAM/news/
Agro Tech Foods Limited,ATFL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:ATFL""",https://in.tradingview.com/symbols/NSE-ATFL/news/
Adani Total Gas Ltd,ATGL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:ATGL""",https://in.tradingview.com/symbols/NSE-ATGL/news/
Allcargo Terminals Ltd,ATL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:ATL""",https://in.tradingview.com/symbols/NSE-ATL/news/
Atul Limited,ATUL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:ATUL""",https://in.tradingview.com/symbols/NSE-ATUL/news/
Atul Auto Limited,ATULAUTO,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:ATULAUTO""",https://in.tradingview.com/symbols/NSE-ATULAUTO/news/
AU Small Finance Bank,AUBANK,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:AUBANK""",https://in.tradingview.com/symbols/NSE-AUBANK/news/
Aurionpro Solutions Limited,AURIONPRO,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:AURIONPRO""",https://in.tradingview.com/symbols/NSE-AURIONPRO/news/
Aurobindo Pharma Limited,AUROPHARMA,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:AUROPHARMA""",https://in.tradingview.com/symbols/NSE-AUROPHARMA/news/
Aurum Proptech Ltd,AURUM,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:AURUM""",https://in.tradingview.com/symbols/NSE-AURUM/news/
Ausom Enterprise Limited,AUSOMENT,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:AUSOMENT""",https://in.tradingview.com/symbols/NSE-AUSOMENT/news/
Automotive Axles Limited,AUTOAXLES,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:AUTOAXLES""",https://in.tradingview.com/symbols/NSE-AUTOAXLES/news/
Nippon India Nifty Auto ETF,AUTOBEES,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:AUTOBEES""",https://in.tradingview.com/symbols/NSE-AUTOBEES/news/
ICICI Prudential Nifty Auto ETF,AUTOIETF,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:AUTOIETF""",https://in.tradingview.com/symbols/NSE-AUTOIETF/news/
Autoline Industries Limited,AUTOIND,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:AUTOIND""",https://in.tradingview.com/symbols/NSE-AUTOIND/news/
Avadh Sugar & Energy,AVADHSUGAR,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:AVADHSUGAR""",https://in.tradingview.com/symbols/NSE-AVADHSUGAR/news/
Avalon Technologies Ltd,AVALON,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:AVALON""",https://in.tradingview.com/symbols/NSE-AVALON/news/
Avantel Ltd,AVANTEL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:AVANTEL""",https://in.tradingview.com/symbols/NSE-AVANTEL/news/
Avanti Feeds Limited,AVANTIFEED,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:AVANTIFEED""",https://in.tradingview.com/symbols/NSE-AVANTIFEED/news/
Aditya Vision Ltd,AVL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:AVL""",https://in.tradingview.com/symbols/NSE-AVL/news/
Avonmore Capital & Management Services Ltd,AVONMORE,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:AVONMORE""",https://in.tradingview.com/symbols/NSE-AVONMORE/news/
Avro India Ltd,AVROIND,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:AVROIND""",https://in.tradingview.com/symbols/NSE-AVROIND/news/
Avt Natural Products Limited,AVTNPL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:AVTNPL""",https://in.tradingview.com/symbols/NSE-AVTNPL/news/
AWFIS Space Solutions Ltd,AWFIS,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:AWFIS""",https://in.tradingview.com/symbols/NSE-AWFIS/news/
Antony Waste Handling Cell Ltd,AWHCL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:AWHCL""",https://in.tradingview.com/symbols/NSE-AWHCL/news/
Adani Wilmar Ltd,AWL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:AWL""",https://in.tradingview.com/symbols/NSE-AWL/news/
Axis Bank Limited,AXISBANK,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:AXISBANK""",https://in.tradingview.com/symbols/NSE-AXISBANK/news/
Axis Banking ETF,AXISBNKETF,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:AXISBNKETF""",https://in.tradingview.com/symbols/NSE-AXISBNKETF/news/
Axis AAA Bond Plus SDL ETF-2026 Matur. Reg. Growth,AXISBPSETF,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:AXISBPSETF""",https://in.tradingview.com/symbols/NSE-AXISBPSETF/news/
Axiscades Engineering Technologies Limited,AXISCADES,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:AXISCADES""",https://in.tradingview.com/symbols/NSE-AXISCADES/news/
Axis Consumption ETF,AXISCETF,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:AXISCETF""",https://in.tradingview.com/symbols/NSE-AXISCETF/news/
Axis Gold ETF,AXISGOLD,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:AXISGOLD""",https://in.tradingview.com/symbols/NSE-AXISGOLD/news/
Axis Healthcare ETF,AXISHCETF,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:AXISHCETF""",https://in.tradingview.com/symbols/NSE-AXISHCETF/news/
Axis Silver ETF,AXISILVER,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:AXISILVER""",https://in.tradingview.com/symbols/NSE-AXISILVER/news/
Axis Nifty ETF,AXISNIFTY,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:AXISNIFTY""",https://in.tradingview.com/symbols/NSE-AXISNIFTY/news/
Axis Technology ETF Regular Growth,AXISTECETF,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:AXISTECETF""",https://in.tradingview.com/symbols/NSE-AXISTECETF/news/
Axita Cotton Ltd,AXITA,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:AXITA""",https://in.tradingview.com/symbols/NSE-AXITA/news/
Axis S&P BSE Sensex ETF,AXSENSEX,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:AXSENSEX""",https://in.tradingview.com/symbols/NSE-AXSENSEX/news/
Aym Syntex Limited,AYMSYNTEX,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:AYMSYNTEX""",https://in.tradingview.com/symbols/NSE-AYMSYNTEX/news/
Azad Engineering Ltd,AZAD,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:AZAD""",https://in.tradingview.com/symbols/NSE-AZAD/news/
Bafna Pharmaceuticals Ltd,BAFNAPH,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BAFNAPH""",https://in.tradingview.com/symbols/NSE-BAFNAPH/news/
B.a.g Films And Media Limited,BAGFILMS,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BAGFILMS""",https://in.tradingview.com/symbols/NSE-BAGFILMS/news/
Baid Finserv Ltd,BAIDFIN,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BAIDFIN""",https://in.tradingview.com/symbols/NSE-BAIDFIN/news/
Bajaj Auto Limited,BAJAJ-AUTO,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BAJAJ-AUTO""",https://in.tradingview.com/symbols/NSE-BAJAJ-AUTO/news/
Bajaj Consumer Care Ltd,BAJAJCON,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BAJAJCON""",https://in.tradingview.com/symbols/NSE-BAJAJCON/news/
Bajaj Electricals Limited,BAJAJELEC,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BAJAJELEC""",https://in.tradingview.com/symbols/NSE-BAJAJELEC/news/
Bajaj Finserv Limited,BAJAJFINSV,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BAJAJFINSV""",https://in.tradingview.com/symbols/NSE-BAJAJFINSV/news/
Bajaj Healthcare Ltd,BAJAJHCARE,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BAJAJHCARE""",https://in.tradingview.com/symbols/NSE-BAJAJHCARE/news/
Bajaj Housing Finance Ltd,BAJAJHFL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BAJAJHFL""",https://in.tradingview.com/symbols/NSE-BAJAJHFL/news/
Bajaj Hindusthan Sugar Limited,BAJAJHIND,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BAJAJHIND""",https://in.tradingview.com/symbols/NSE-BAJAJHIND/news/
Bajaj Holdings & Investment Limited,BAJAJHLDNG,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BAJAJHLDNG""",https://in.tradingview.com/symbols/NSE-BAJAJHLDNG/news/
Indef Manufacturing Ltd,BAJAJINDEF,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BAJAJINDEF""",https://in.tradingview.com/symbols/NSE-BAJAJINDEF/news/
Bajel Projects Ltd,BAJEL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BAJEL""",https://in.tradingview.com/symbols/NSE-BAJEL/news/
Bajaj Finance Limited,BAJFINANCE,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BAJFINANCE""",https://in.tradingview.com/symbols/NSE-BAJFINANCE/news/
Shree Tirupati Balajee Agro Trading Co. Ltd,BALAJEE,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BALAJEE""",https://in.tradingview.com/symbols/NSE-BALAJEE/news/
Balaji Telefilms Limited,BALAJITELE,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BALAJITELE""",https://in.tradingview.com/symbols/NSE-BALAJITELE/news/
Balaji Amines Limited,BALAMINES,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BALAMINES""",https://in.tradingview.com/symbols/NSE-BALAMINES/news/
Balaxi Pharmaceuticals Ltd,BALAXI,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BALAXI""",https://in.tradingview.com/symbols/NSE-BALAXI/news/
Balkrishna Paper Mills Limited,BALKRISHNA,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BALKRISHNA""",https://in.tradingview.com/symbols/NSE-BALKRISHNA/news/
Balkrishna Industries Limited,BALKRISIND,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BALKRISIND""",https://in.tradingview.com/symbols/NSE-BALKRISIND/news/
Balmer Lawrie & Company Limited,BALMLAWRIE,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BALMLAWRIE""",https://in.tradingview.com/symbols/NSE-BALMLAWRIE/news/
Bal Pharma Limited,BALPHARMA,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BALPHARMA""",https://in.tradingview.com/symbols/NSE-BALPHARMA/news/
Balrampur Chini Mills Limited,BALRAMCHIN,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BALRAMCHIN""",https://in.tradingview.com/symbols/NSE-BALRAMCHIN/news/
Balu Forge Industries Ltd,BALUFORGE,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BALUFORGE""",https://in.tradingview.com/symbols/NSE-BALUFORGE/news/
Banaras Beads Limited,BANARBEADS,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BANARBEADS""",https://in.tradingview.com/symbols/NSE-BANARBEADS/news/
Bannari Amman Sugars Limited,BANARISUG,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BANARISUG""",https://in.tradingview.com/symbols/NSE-BANARISUG/news/
Banco Products (i) Limited,BANCOINDIA,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BANCOINDIA""",https://in.tradingview.com/symbols/NSE-BANCOINDIA/news/
Bandhan Bank Ltd,BANDHANBNK,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BANDHANBNK""",https://in.tradingview.com/symbols/NSE-BANDHANBNK/news/
Bang Overseas Limited,BANG,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BANG""",https://in.tradingview.com/symbols/NSE-BANG/news/
Banka Bioloo Ltd,BANKA,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BANKA""",https://in.tradingview.com/symbols/NSE-BANKA/news/
Bank Of Baroda,BANKBARODA,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BANKBARODA""",https://in.tradingview.com/symbols/NSE-BANKBARODA/news/
Nippon India ETF Bank Bees,BANKBEES,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BANKBEES""",https://in.tradingview.com/symbols/NSE-BANKBEES/news/
Bajaj Finserv Nifty Bank ETF,BANKBETF,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BANKBETF""",https://in.tradingview.com/symbols/NSE-BANKBETF/news/
Mirae Asset Nifty Bank ETF,BANKETF,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BANKETF""",https://in.tradingview.com/symbols/NSE-BANKETF/news/
DSP Nifty Bank ETF,BANKETFADD,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BANKETFADD""",https://in.tradingview.com/symbols/NSE-BANKETFADD/news/
ICICI Prudential Nifty Bank ETF,BANKIETF,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BANKIETF""",https://in.tradingview.com/symbols/NSE-BANKIETF/news/
Bank Of India,BANKINDIA,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BANKINDIA""",https://in.tradingview.com/symbols/NSE-BANKINDIA/news/
BANKNIFTY,BANKNIFTY,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BANKNIFTY""",https://in.tradingview.com/symbols/NSE-BANKNIFTY/news/
BANKNIFTY1,BANKNIFTY1,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BANKNIFTY1""",https://in.tradingview.com/symbols/NSE-BANKNIFTY1/news/
Mirae Asset Nifty PSU Bank ETF,BANKPSU,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BANKPSU""",https://in.tradingview.com/symbols/NSE-BANKPSU/news/
Bansal Wire Industries Ltd,BANSALWIRE,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BANSALWIRE""",https://in.tradingview.com/symbols/NSE-BANSALWIRE/news/
Banswara Syntex Limited,BANSWRAS,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BANSWRAS""",https://in.tradingview.com/symbols/NSE-BANSWRAS/news/
Barbeque-Nation Hospitality Ltd,BARBEQUE,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BARBEQUE""",https://in.tradingview.com/symbols/NSE-BARBEQUE/news/
Basf India Limited,BASF,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BASF""",https://in.tradingview.com/symbols/NSE-BASF/news/
Bannari Amman Spinning Mills Limited,BASML,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BASML""",https://in.tradingview.com/symbols/NSE-BASML/news/
Bata India Limited,BATAINDIA,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BATAINDIA""",https://in.tradingview.com/symbols/NSE-BATAINDIA/news/
Bayer Cropscience Limited,BAYERCROP,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BAYERCROP""",https://in.tradingview.com/symbols/NSE-BAYERCROP/news/
Bharat Bond ETF - April 2032,BBETF0432,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BBETF0432""",https://in.tradingview.com/symbols/NSE-BBETF0432/news/
Bharat Bijlee Limited,BBL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BBL""",https://in.tradingview.com/symbols/NSE-BBL/news/
Baroda BNP Paribas Nifty Bank ETF,BBNPNBETF,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BBNPNBETF""",https://in.tradingview.com/symbols/NSE-BBNPNBETF/news/
Baroda BNP Paribas Gold ETF,BBNPPGOLD,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BBNPPGOLD""",https://in.tradingview.com/symbols/NSE-BBNPPGOLD/news/
Black Box Ltd,BBOX,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BBOX""",https://in.tradingview.com/symbols/NSE-BBOX/news/
Bombay Burmah Trading Corporation Limited,BBTC,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BBTC""",https://in.tradingview.com/symbols/NSE-BBTC/news/
B&B Triplewall Containers Ltd,BBTCL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BBTCL""",https://in.tradingview.com/symbols/NSE-BBTCL/news/
BCL Industries Ltd,BCLIND,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BCLIND""",https://in.tradingview.com/symbols/NSE-BCLIND/news/
Brand Concepts Ltd,BCONCEPTS,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BCONCEPTS""",https://in.tradingview.com/symbols/NSE-BCONCEPTS/news/
Bharat Dynamics Ltd,BDL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BDL""",https://in.tradingview.com/symbols/NSE-BDL/news/
Beardsell Limited,BEARDSELL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BEARDSELL""",https://in.tradingview.com/symbols/NSE-BEARDSELL/news/
Mrs Bectors Food Specialities Ltd,BECTORFOOD,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BECTORFOOD""",https://in.tradingview.com/symbols/NSE-BECTORFOOD/news/
Bedmutha Industries Limited,BEDMUTHA,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BEDMUTHA""",https://in.tradingview.com/symbols/NSE-BEDMUTHA/news/
Bharat Electronics Limited,BEL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BEL""",https://in.tradingview.com/symbols/NSE-BEL/news/
Beml Limited,BEML,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BEML""",https://in.tradingview.com/symbols/NSE-BEML/news/
Bhansali Engineering Polymers Limited,BEPL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BEPL""",https://in.tradingview.com/symbols/NSE-BEPL/news/
Berger Paints (i) Limited,BERGEPAINT,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BERGEPAINT""",https://in.tradingview.com/symbols/NSE-BERGEPAINT/news/
Bf Investment Limited,BFINVEST,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BFINVEST""",https://in.tradingview.com/symbols/NSE-BFINVEST/news/
Mirae Asset Nifty Financial Services ETF - RG,BFSI,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:BFSI""",https://in.tradingview.com/symbols/NSE-BFSI/news/
